ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28,citation_29,citation_30,citation_31,citation_32,citation_33,citation_34,citation_35,citation_36
reference_42,2.850682433235233,3.2399304902555435,3.073647830380388,3.3260164977753512,3.0796475848281064,3.423717299341296,3.339034848737349,2.94522564477116,2.9298794153354697,3.456085685985446,3.0187056346037395,3.0967199046027827,3.412596228727033,3.399477200501906,3.0314553860310927,3.3184072007338012,3.6399561247641565,3.5818235881912703,3.6084352334732372,3.304277541452878,3.397050232815054,3.654013282937986,3.3049922321499525,3.1600475410847415,3.655851549170089,3.20045801064543,2.5214240559682017,3.3651490068787857,3.4130417419846197,2.9083478666583376,3.6242916246605197,3.1446026640680023,3.144194552914636,3.4594798204617376,3.0270880035063175,3.151373738422553,3.5399069575330815
reference_43,3.2580475959107495,3.595567004675216,3.3002009042622626,3.551281220454274,3.5735175477287293,2.994633552802098,3.468376684551811,3.408082108625603,3.5547732883105363,3.665719060149305,3.6911880004975934,3.358364236781165,3.6639933911576756,3.7650709318282134,3.2431628282660507,3.4891432331657404,3.338998845732274,3.2448109845708855,3.8647413545510294,3.0020421128470134,3.6692145383183408,3.8255888937296274,3.7064829788893467,3.3884773654090883,3.891655276599312,3.433338349768951,3.3082766338591267,3.6446221547104836,3.612216063185224,2.702859400294003,3.843769760194445,3.483680217637921,3.1156457760097105,3.6655392294289597,3.629887362923404,3.6307389700280837,3.3351711559740824
reference_44,3.6672267463526005,3.3003912928665016,3.686383087841424,3.5551550330372153,3.644517474905,3.927203714263858,3.669006472901989,3.61419289762591,3.775517708732439,3.7181750939526395,3.7385010904596356,3.6202109536251244,3.701899456825179,3.6369669344980338,3.6479762954655803,3.9279782656543563,3.8573566069210194,3.743638703869148,3.9448076601479065,3.509135467969263,3.6487325098173646,3.9526140054211996,3.744020460173758,3.849883234749537,4.0156285994055985,3.4934340159415718,3.3482160702506425,3.615751696218858,3.6193068034439193,3.485588866807994,3.782407959763076,3.8438340001439433,3.7074758309502482,3.716575283895688,3.551969239542243,3.628879585036484,3.754539906200319
reference_45,3.576394328583125,3.57552713846303,3.5673616952132745,3.4457499032370995,3.622214168726285,3.9130802669469205,3.4726328642344617,3.640854327303266,3.819256963257058,3.594201573160159,3.7718078239684028,3.8253832240126115,3.7139143901755074,3.7158030242341678,3.72185453167034,3.8809732245817568,3.788397971970807,3.756291521702515,3.8653998039353596,3.575557724039058,3.730074824776972,3.7972892839520904,3.7435415223532718,3.856860879476574,3.8516404745088444,3.5583048330537554,3.3048519360740842,3.6160663405478473,3.718178080509464,3.509909985014118,3.779979513494155,3.7991796429255227,3.7235685442786823,3.7586121249438635,3.634047743378377,3.688604039649016,3.7129852978977755
reference_46,3.8598097960631725,3.740034036512312,3.81010954000085,3.744579479376244,3.7392416326631497,3.3839188701869376,3.7994385211346864,3.804676912884926,3.9864997300541134,3.8665086448650356,3.7743568180341676,3.959021448104377,3.816489981779677,3.9336689072345816,3.7912819081790072,4.0833569617039425,3.167723073327363,3.085460323575874,3.8968036162641466,3.207807131186384,3.8887039417537728,4.059511325805995,3.9066511619836417,3.928958476292504,4.13453014175591,3.744130736617251,3.2519770066399034,3.77136885173321,3.863189490796109,3.3050738408917018,4.064937354636255,3.846516933972448,3.4350279752270763,3.994268605993484,3.8336641948704555,3.8933090645423363,3.501543159426686
reference_47,3.2587559258952226,3.224585786481725,3.2961404601464857,3.371380282017026,3.444919160224885,3.6002738141634465,3.4660841986769206,3.2244925447679047,3.351733164199888,3.505333484953807,3.466721990427774,3.186643374607189,3.5138259819556876,3.5648246824285987,3.224845782349017,3.4825552707171745,3.5070169832786426,3.6141080629173516,3.6297884997511987,3.3851507302010577,3.4357512391696257,3.754500310908988,3.51403475115031,3.3906434796622755,3.5369657964552403,3.27248011496136,3.2060890852437005,3.286067208577812,3.1886708743602483,3.0181983760717177,3.68981731365785,3.4267437277573047,3.3530661615283504,3.479919009528732,3.1977602043811713,3.4471484653468094,3.3758398648656454
reference_48,3.1814101567998234,3.514504419316158,3.3210693750764637,3.4134794531004164,3.3183653717966513,3.8680979565138065,3.462787066360833,3.427770066176628,3.4459830083027048,3.374667824203763,3.4177745465061973,3.5977856430927946,3.3647393062167477,3.679076956078088,3.3234514990597437,3.57493661906942,3.3717399178453524,3.770952852317822,3.799537773469716,3.083550781618702,3.658222464979783,3.543512554518222,3.676435874450305,3.763578797385911,3.2196141903153355,3.1515948126201714,3.1097914633325527,3.3043463030592743,3.5714869707981154,3.462494813335219,3.8087906068417934,3.100384047674599,3.5902237731181397,3.6552101309518163,3.1235047488952494,3.5709718739069016,3.432347101025672
reference_49,3.4488196622511027,3.2497846554154317,3.4711288093176424,3.3698299250230925,3.13867576824975,3.7891665259337426,3.3604290883690364,3.382374922189951,3.570424921871614,3.3803546360249492,3.4634377472313678,3.3912293795253343,3.522076779328933,3.307590627458334,3.3531050813780103,3.74073137425952,3.775528818289291,3.4801222782584667,3.632813175297356,3.407261574207444,3.1775049022564676,3.7327062456374582,3.3913397186043857,3.48780529913795,3.808175712454319,3.273370739612911,2.955008670808258,3.3043535077682735,3.3616176373005158,3.088500306159884,3.6251702407479285,3.6682284408071637,3.525146619392908,3.344717645720815,3.3750081068071185,3.231606018372028,3.68226755470962
reference_50,3.4128031852125127,3.3459878233089273,3.380397571379004,3.3573636340380593,3.360486122123894,3.7948938921340036,3.276810802535395,3.3848757417418667,3.5481448126934296,3.429156001297858,3.501287550904382,3.516964027841293,3.5062646528560557,3.4976928283397455,3.38501724041565,3.762511300511618,3.6923060117994257,3.5930874220306914,3.7111767863686786,3.323900819258116,3.4812493413210204,3.6521895183876305,3.539763113082865,3.62031022663834,3.5912557869506774,3.244219442606178,2.923869770166784,3.4525840423354013,3.4350782941339375,3.301501970207204,3.658049030735261,3.54112471647759,3.502660143398718,3.470268509990919,3.297462391167569,3.4507096728502082,3.5791581366581595
reference_51,3.4743836937410593,3.4029138762308455,3.5004611769768754,3.428394320355108,3.483408470081806,3.6653025248144266,3.3638450487296585,3.5105726768428087,3.683170852572478,3.4972916003408843,3.267196366354817,3.526066969453309,3.6097125899770126,3.5503197404179576,3.54171322758958,3.806139083068014,3.7964096815824395,3.69695697646203,3.7689974909925463,3.5059599064350864,3.506189687576513,3.714339692919597,3.559564310145974,3.6371947103833557,3.8246105162222386,3.375552754930349,3.1306309524246787,3.4940882683374883,3.4751227234044637,3.4264567651704487,3.689206066531658,3.704760545628369,3.5920558033626717,3.5202918927340865,3.50297519642511,3.490772689843307,3.651131668665332
reference_52,3.645181551956289,3.5066525609691896,3.6291963894254256,3.5463188205290823,3.6120627881592666,3.9811333466857683,3.5361229379215726,3.65560698362082,3.7908846518486876,3.6685474625848085,3.590489326826337,3.6797576208459817,3.6273681966485687,3.6457080427953104,3.671590292130176,3.9953777823458423,3.993415899506196,3.841904012206231,3.8600472548054925,3.603011028188454,3.6999624577135353,3.858407017246613,3.6796019751489677,3.843274461062613,4.010616777327182,3.466586719778621,3.186677855861729,3.6350609649235013,3.6614080879798854,3.5013869933040085,3.8350381254890067,3.8246043536043635,3.479422524718084,3.7091682322516752,3.5002523675813704,3.468019204749734,3.7751007837792736
reference_53,3.60029479120233,3.3285019931597555,3.5863740773968518,3.506756228756635,3.52683615035367,3.821779085064173,3.4847327039886236,3.361146094474316,3.6701225026766786,3.5534350750186787,3.554956066402025,3.537981563391739,3.6113019242436004,3.4882186215434072,3.4679820437172304,3.770252659347833,3.834971129847645,3.627880674094677,3.6834475406453135,3.5357708388468767,3.4016980970366952,3.786917224988313,3.5147785898682478,3.5809930470288993,3.9250490666149735,3.397186363271099,3.2049828676244307,3.471684638390064,3.503668377127838,3.3853274579104027,3.744069210805059,3.704859471583784,3.6436649218887167,3.556793400186825,3.478887485727621,3.4159217857216997,3.737802720890611
reference_54,3.531430227714496,3.248031263979775,3.505583087626754,3.423045358463026,3.4514528241464224,3.7962182325980596,3.3993256196960147,3.400753077395266,3.5422467981112575,3.467889592258898,3.440534992147078,3.494612753734261,3.4829544512777098,3.4831620160003047,3.315630178908628,3.69411084228552,3.6997308817106638,3.634921632640951,3.6790810532684857,3.4250293451381597,3.435247878430837,3.7422900348330606,3.472218219012212,3.5626705443502593,3.808964623224519,3.3054044904463837,2.7505525973066978,3.43276368812195,3.39913320875829,3.3561597145530753,3.285676414301102,3.502480559988614,3.3048682248919214,3.535396784562371,3.2304644719818385,3.3695385893410115,3.5925278245538483
reference_55,3.481907122565332,3.1638954183008092,3.5337364965998357,3.31769102702394,3.4564232869702174,3.8090980518661857,3.4933169882476225,3.3370388542984655,3.448960482738793,3.5451164522108662,3.3204165109804564,3.3717366907266153,3.499449809038232,3.4820214708779114,3.460588799291913,3.735377460650935,3.7753631326595656,3.6818430569955796,3.5303722700369122,3.4715448282686556,3.4154453048279456,3.753100671970817,3.3595198465557243,3.621521006537623,3.7922412542899,3.206361061687017,3.055890466355795,3.4324645478669233,3.359497212918521,3.3957897969515805,3.6101736127382003,3.631610738410308,3.348327926902893,3.4945919915004082,3.3154504044022586,3.3202001507822105,3.5065284351206456
reference_56,3.6425653372854274,3.480216090606529,3.668058264772391,3.5658595165943905,3.6179883143612623,3.79891898138268,3.5765211625242235,3.626240082208872,3.765350428524271,3.6865366022264783,3.720783821838296,3.6725845440088962,3.724284048419297,3.6424734095773696,3.6682660113578542,3.8826327328384886,3.9558125118252527,3.7874804273044584,3.815653843739891,3.60301352327686,3.5325873323096113,3.8878743745587547,3.700453284114838,3.737623868844986,3.9816299046630856,3.536234577631925,3.244406326578871,3.6009036907004717,3.5817845274565685,3.5188436418126634,3.852875961942113,3.8162919471452708,3.7198125767288595,3.6232347424381257,3.594552314149295,3.5739090652570367,3.8246498693054605
reference_57,3.6563346097750817,3.552399739965682,3.6830948327882687,3.543754997047931,3.650122985106792,3.8155138424485084,3.636915270007782,3.6102872260509127,3.777202375348408,3.7087311384301276,3.6869645710400287,3.674630063191231,3.6720425417508653,3.6919556597364562,3.666863667128486,3.92113543242273,3.979503247906931,3.883735771156132,3.8430424718054392,3.686730663649447,3.581947882024105,3.8690979734738162,3.7094533489774806,3.7333343360433595,4.018975071210119,3.5532994072920294,3.2600253905851426,3.588456378988452,3.608447484837965,3.6193228877573627,3.8792546521234432,3.8255883420217462,3.7664436131952006,3.578576229792076,3.50153649362955,3.5992876341575246,3.8096521738319984
reference_58,3.2189046560516146,3.3358842082569184,3.4122225839465146,3.3019254288807596,3.384609199982975,3.778709215254541,3.3010335395453083,3.412829039029923,3.526610349586295,3.43448716162652,3.4630536263854377,3.5224834021570555,3.4621931720226353,3.4516591156451844,3.4561690908204454,3.711105145054367,3.7227381532993213,3.5531014411053423,3.71414848555386,3.1940700837859897,3.426373956802731,3.6047877547794474,3.555305897043652,3.6918148637550257,3.735853215200374,3.2092261451345254,3.056535208097055,3.3910192754413595,3.4892977939769994,3.3456014669450767,3.6025076610055096,3.5964855939587834,3.3546946662493,3.497420229147616,3.34217855469317,3.421278736136835,3.5328274909947868
reference_59,3.32547291827117,3.678235526910805,3.3523668493823675,3.5863456979401622,3.2052260919816224,4.135709512279876,3.6838044491278548,3.7249953195967676,3.4497673581241286,3.29318238048982,3.8107850446655056,3.5220177207432704,3.2166820276968346,3.8332081344119042,3.3822707389395847,3.559766805151108,3.557847210112014,3.9206110948480886,4.038640105778341,3.4511887639984993,3.8124843566800717,3.5390985283635312,3.798459354626201,3.950892208959207,3.5640433995398255,3.601710827729378,3.3934142114282477,3.3026016369450955,3.772869507513164,3.667134221898023,3.5343379787046354,3.639372929387396,3.8620034169533946,3.79622738611379,3.4278954028199586,3.744796870637268,3.3955754293240306
reference_60,3.0297860515807202,3.62855090173441,3.267891316385914,3.6124918483011625,3.615780056414008,3.5148833371605277,3.622563754737425,3.108481634992921,3.1692627103474345,3.1880897157260355,3.758730640564598,3.0240205709740913,3.7123625554170223,3.8220156397908926,3.245993958630787,3.462697483618797,3.8093685307335465,3.3460356772830244,3.8600160664053678,3.639762987643276,3.7092270594602574,3.8365887836586543,3.751492999252081,3.3704989888304473,3.6833333685321454,3.4750769261294274,3.387246081726432,3.64054210242033,3.736562370820699,3.2662230804651533,3.2776493078357576,3.533013655195415,3.405109436173217,3.689693176283693,3.6240551935612446,3.754974633268001,3.7211895267630433
reference_61,3.418831893544766,3.609208689175496,3.2644190080396958,3.648768358678868,2.6834075373337267,4.044709003086949,3.664451998634148,3.6891828319284676,3.4153079080854702,3.079385033215148,3.7731253653126005,3.3478062840004257,3.4294862686978416,3.6871396157047744,3.227294597198306,3.5197523332564837,3.597911877280808,3.8009938125346183,3.9356701578508373,3.393530367437144,3.6891283226095317,3.3478777997090217,3.752930172369766,3.8634003900918956,3.0775347038386345,3.557730317671025,3.322707170545941,3.093908609545469,3.70842113693845,3.5613787055229436,3.2432434138641715,3.604779104066312,3.805982556068751,3.6229619393912316,3.3437750262978416,3.698562870133364,3.1615770310515736
reference_62,3.808994173558533,3.5164580784993515,3.842495693728434,3.704842721885197,3.6738782572639384,3.9994569924906687,3.7122632475518196,3.6830829367070295,3.8558770997801406,3.7393645247751355,3.6364927199087145,3.5918332681173393,3.810222936955799,3.6949825737953517,3.767373019507629,4.019115859678811,4.07236430466015,3.836910593254639,3.668314591649818,3.732993587758241,3.6773054917712935,3.977281165329314,3.617636768220049,3.749066169338902,4.074302671313043,3.5633820973551433,3.3394371867676997,3.700031900788087,3.56626883376187,3.628428228985858,3.8682565867449257,3.9430556741529674,3.8130442906362885,3.7914491495831153,3.6694265739606027,3.5959676917203063,3.89836937758948
reference_63,2.9162730834569053,3.723498741714657,2.813864570234119,3.5761457255055666,2.828535005834412,3.1126063692158104,3.5387130074399473,3.492045233184814,3.458179591179888,3.153129439369364,3.7255643446210516,3.4344232524004656,3.5064948533768017,3.668948266128087,2.7913904200907447,3.1566323728464134,3.558224078814903,3.898774206697941,3.950961203899383,3.3363460801785316,3.7842322986836194,3.1909391798478373,3.7948892454908845,3.1251006274512294,2.9206252312285423,3.503022162457958,3.2933385970045697,3.1747721429812428,3.652588822911695,3.2732030721787835,3.968315445119155,3.3741438700982513,3.5690396572065044,3.7680769133234024,3.2879045859494904,3.712711218552001,3.1120349849074813
